program_name,c100,c10,c11,c12,c13,c14,c15,c16,c17,c18,c1,c2,c3,c4,c5,c6,c7,c8,c9
/cfiles32/seq-mthreaded/pals_lcr.5.1.ufo.UNBOUNDED.pals.c,6.013333333,6.013333333,5.74,6.013333333,5.74,6.013333333,5.74,6.013333333,5.74,6.013333333,5.74,6.013333333,4.373333333,6.15,6.013333333,6.286666667,5.74,5.74,5.74
/cfiles32/seq-mthreaded/pals_lcr.5.ufo.BOUNDED-10.pals.c,6.063333333,6.336666667,5.79,5.79,5.79,6.063333333,6.063333333,5.79,6.336666667,5.79,5.79,6.063333333,6.063333333,5.79,4.956666667,5.79,5.79,6.34,5.79
/cfiles32/seq-mthreaded/pals_lcr.5.ufo.UNBOUNDED.pals.c,6.013333333,6.286666667,5.74,6.013333333,6.013333333,6.286666667,5.74,6.013333333,6.013333333,5.74,5.74,6.013333333,6.013333333,6.15,6.013333333,5.74,6.013333333,6.013333333,6.013333333
/cfiles32/seq-mthreaded/pals_lcr.5_overflow.ufo.UNBOUNDED.pals.c,5.83,6.11,6.39,6.11,5.83,5.83,6.11,5.83,5.83,6.11,5.83,6.386666667,5.83,6.67,5.83,5.83,6.666666667,5.83,5.83
/cfiles32/seq-mthreaded/pals_lcr.6.ufo.BOUNDED-12.pals.c,4.956666667,4.956666667,4.73,4.056666667,1.35,5.406666667,4.956666667,4.956666667,4.956666667,4.956666667,4.73,4.73,4.73,5.07,4.056666667,5.183333333,4.73,5.183333333,5.183333333
/cfiles32/seq-mthreaded/pals_lcr.6.ufo.UNBOUNDED.pals.c,4.7,5.146666667,5.146666667,4.7,4.7,4.7,4.923333333,5.146666667,4.923333333,4.7,4.7,4.923333333,4.7,5.035,4.7,4.923333333,4.7,4.923333333,4.7
/cfiles32/seq-mthreaded/pals_opt-floodmax.3.3.ufo.BOUNDED-6.pals.c,8.333333333,8,14,7.166666667,14.16666667,8.5,10.5,12.16666667,9.166666667,7,13.16666667,9.666666667,9.666666667,7.75,7.166666667,7.166666667,8.333333333,12.33333333,8.333333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.3.4.ufo.UNBOUNDED.pals.c,13.82,6.343333333,7.643333333,7.803333333,13.49666667,8.13,12.35666667,12.03333333,7.316666667,8.78,9.916666667,17.72333333,7.806666667,12.685,8.946666667,7.48,11.05666667,11.54666667,9.106666667
/cfiles32/seq-mthreaded/pals_opt-floodmax.3.ufo.BOUNDED-6.pals.c,9.166666667,13.5,14,9.333333333,8.166666667,13,7.833333333,8.5,14.5,11.33333333,12,9,11.66666667,8.5,9.666666667,8.333333333,11.33333333,10.33333333,17.16666667
/cfiles32/seq-mthreaded/pals_opt-floodmax.3.ufo.UNBOUNDED.pals.c,10.56666667,10.41,6.83,7.48,7.806666667,6.666666667,9.76,7.48,10.24333333,10.40333333,11.38333333,12.84666667,11.05666667,7.56,7.966666667,7.316666667,6.993333333,10.89333333,7.156666667
/cfiles32/seq-mthreaded/pals_opt-floodmax.3_overflow.ufo.UNBOUNDED.pals.c,13.90666667,17.42,9.886666667,6.703333333,8.54,7.873333333,11.72666667,10.38666667,8.376666667,6.033333333,11.56,13.90333333,11.22333333,11.055,7.873333333,16.92,7.54,12.39666667,10.88666667
/cfiles32/seq-mthreaded/pals_opt-floodmax.4.1.ufo.UNBOUNDED.pals.c,7.926666667,8.563333333,8.493333333,8,8.283333333,8.136666667,7.716666667,7.006666667,8.913333333,6.793333333,8.49,9.483333333,10.75333333,9.13,8.14,9.696666667,7.643333333,7.643333333,7.57
/cfiles32/seq-mthreaded/pals_opt-floodmax.4.2.ufo.BOUNDED-8.pals.c,8.47,7.923333333,8.196666667,7.856666667,7.65,7.306666667,7.446666667,7.72,7.99,9.22,9.903333333,7.786666667,7.31,8.195,7.923333333,7.993333333,8.196666667,7.79,8.47
/cfiles32/seq-mthreaded/pals_opt-floodmax.4.2.ufo.UNBOUNDED.pals.c,7.946666667,7.876666667,9.023333333,8.35,9.493333333,7.136666667,8.013333333,8.346666667,8.013333333,8.08,8.28,7.336666667,9.426666667,6.765,9.833333333,8.01,7.676666667,9.563333333,10.23333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.4.4.ufo.UNBOUNDED.pals.c,7.27,7.946666667,8.08,6.936666667,6.6,7.743333333,8.01,8.08,7.946666667,8.146666667,9.493333333,8.01,7.946666667,7.68,9.356666667,8.413333333,7.476666667,6.936666667,8.083333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.4.ufo.BOUNDED-8.pals.c,7.24,9.153333333,10.04,8.47,11.2,7.173333333,7.993333333,7.446666667,8.403333333,8.54,8.06,12.70333333,7.856666667,6.765,9.973333333,8.06,7.306666667,8.47,7.513333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.4.ufo.UNBOUNDED.pals.c,7.846666667,8.046666667,7.38,9.793333333,7.983333333,7.576666667,7.983333333,8.516666667,7.913333333,7.176666667,6.506666667,8.716666667,8.05,7.945,9.526666667,7.78,8.183333333,10.86333333,7.983333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.4_overflow.ufo.UNBOUNDED.pals.c,7.803333333,7.936666667,8.006666667,7.87,13.55333333,8.346666667,10.12666667,7.116666667,7.94,8.073333333,8.213333333,8.006666667,8.073333333,8.52,7.87,9.446666667,8.35,7.803333333,9.103333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.BOUNDED-10.pals.c,6.313333333,7.543333333,7.163333333,6.99,6.87,6.606666667,7.31,6.723333333,7.166666667,7.253333333,6.26,6.08,6.693333333,7.28,7.336666667,7.283333333,6.843333333,6.463333333,8.013333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.5.1.ufo.UNBOUNDED.pals.c,6.933333333,6.786666667,6.64,6.846666667,6.673333333,6.82,7.106666667,6.93,7.626666667,6.96,7.166666667,7.28,7.28,7.4,6.993333333,6.38,7.193333333,6.643333333,7.136666667
/cfiles32/seq-mthreaded/pals_opt-floodmax.5.2.ufo.BOUNDED-10.pals.c,6.92,6.723333333,7.086666667,6.946666667,7.063333333,6.916666667,6.92,6.356666667,6.666666667,6.836666667,6.973333333,6.696666667,6.973333333,6.31,7.03,7.23,7.143333333,6.776666667,6.75
/cfiles32/seq-mthreaded/pals_opt-floodmax.5.4.ufo.BOUNDED-10.pals.c,7.06,7.456666667,6.58,6.636666667,6.893333333,6.753333333,7.09,6.893333333,6.496666667,7.006666667,6.41,6.636666667,6.58,6.78,6.946666667,6.806666667,7.116666667,6.916666667,6.466666667
/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.BOUNDED-10.pals.c,7.316666667,6.92,7.03,7.683333333,7.12,7.146666667,7.003333333,6.323333333,7.06,6.863333333,6.976666667,6.523333333,6.863333333,7.075,6.946666667,6.663333333,7.373333333,6.89,6.973333333
/cfiles32/seq-mthreaded/pals_opt-floodmax.5.ufo.UNBOUNDED.pals.c,6.783333333,6.843333333,7.06,7.01,6.336666667,6.726666667,6.786666667,6.11,6.643333333,6.166666667,6.98,6.053333333,7.903333333,6.85,6.843333333,7.066666667,6.976666667,6.363333333,6.56
/cfiles32/seq-mthreaded/pals_opt-floodmax.5_overflow.ufo.UNBOUNDED.pals.c,6.73,6.87,6.586666667,6.303333333,6.983333333,7.07,7.236666667,6.926666667,7.153333333,6.616666667,6.276666667,6.476666667,6.896666667,7.04,6.67,6.446666667,6.816666667,6.76,6.42
/cfiles32/xcsp/AllInterval-016.c,6.25,7.293333333,6.25,7.293333333,10.41666667,7.293333333,7.293333333,7.293333333,6.25,7.293333333,10.41666667,10.42,9.38,6.25,6.25,7.293333333,10.42,14.58333333,6.25
/cfiles32/xcsp/AllInterval-017.c,6.86,7.84,8.823333333,5.88,5.88,8.82,9.803333333,9.8,5.88,6.86,7.84,9.8,5.88,7.35,5.88,5.88,8.82,9.803333333,9.8
/cfiles32/xcsp/AllInterval-020.c,5,5.833333333,5,5,5,5.833333333,5,5,5,5,5,8.333333333,6.666666667,7.5,5.833333333,5,5.833333333,5,6.666666667
